code,description,message,cause,troubleshooting,component,equipment,,,
13057,오버젯의 공기 유량이 알람 임계값 이하로 저하될 경우 이 메시지가 활성화됩니다.,오버젯 공기 유량,"1. 압축 공기 미연결
2. 레귤레이터 설정 오류
3. 유량 스위치 설정 오류
4. LSS 소프트웨어 한계값 설정 오류
5. 레이저 용접 툴(Picker/C-gun) 오버젯 밸브 이상
6. 튜브 패키지 또는 레이저 용접 툴 내 호스 꺾임","1. 압축 공기를 연결하십시오.
2. 용접 조건에 맞게 레귤레이터를 설정하십시오.
3. 설정된 유량에 맞게 유량 센서를 구성하십시오.
4. LSS 소프트웨어에서 한계값을 설정하십시오.
5. 오버젯 밸브를 점검하고 필요 시 교체하십시오.
6. 호스 상태를 점검하십시오.",오버젯 밸브/유량 센서/에어 시스템,Picker,,,
13057,오버젯의 공기 유량이 알람 임계값 이하로 저하될 경우 이 메시지가 활성화됩니다.,오버젯 공기 유량,"1. 압축 공기 미연결
2. 레귤레이터 설정 오류
3. 유량 스위치 설정 오류
4. LSS 소프트웨어 한계값 설정 오류
5. 레이저 용접 툴(Picker/C-gun) 오버젯 밸브 이상
6. 튜브 패키지 또는 레이저 용접 툴 내 호스 꺾임","1. 압축 공기를 연결하십시오.
2. 용접 조건에 맞게 레귤레이터를 설정하십시오.
3. 설정된 유량에 맞게 유량 센서를 구성하십시오.
4. LSS 소프트웨어에서 한계값을 설정하십시오.
5. 오버젯 밸브를 점검하고 필요 시 교체하십시오.
6. 호스 상태를 점검하십시오.",압축 공기 유량,Customer,,,
13058,공정 모니터링에서 용접 파라미터 이상이 감지될 경우 이 메시지가 활성화됩니다.,공정 모니터링,1. 추가 알람 메시지 참조,1. 추가 알람 메시지를 확인하십시오.,공정 모니터링,LSS Controller,,,
13059,공정 제어에서 용접 공정 이상이 감지될 경우 이 메시지가 활성화됩니다.,공정 제어,1. 추가 알람 메시지 참조,1. 추가 알람 메시지를 확인하십시오.,공정 제어,LSS Controller,,,
13060,외부 힘 센서(채널 2)가 컨트롤러에서 감지되지 않을 경우 이 메시지가 활성화됩니다.,힘 센서 채널 2,"1. 힘 센서 미연결
2. 힘 센서 이상
3. 케이블 이상","1. 힘 센서의 연결 및 케이블 상태를 점검하고 문제를 조치하십시오.
2. 필요 시 힘 센서를 교체하십시오.",포스 센서,Picker,,,
13060,외부 힘 센서(채널 2)가 컨트롤러에서 감지되지 않을 경우 이 메시지가 활성화됩니다.,힘 센서 채널 2,"1. 힘 센서 미연결
2. 힘 센서 이상
3. 케이블 이상","1. 힘 센서의 연결 및 케이블 상태를 점검하고 문제를 조치하십시오.
2. 필요 시 힘 센서를 교체하십시오.",위치 티칭,Robot,,,
13063,승인되지 않은 옵션이 활성화된 경우 이 메시지가 발생합니다.,구성 오류,1. 메인 컨트롤러 구성 설정 오류,1. 해당 IPG 서비스 부서에 문의하십시오.,MCU,LSS Controller,,,
13064,Z 드라이브의 외부 힘 센서가 보정되지 않았거나 이상이 있을 경우 이 메시지가 활성화됩니다.,외부 힘 센서,"1. 힘 센서 미보정
2. 힘 센서 미연결
3. 힘 센서 이상
4. 케이블 이상","1. 힘 센서의 연결 및 케이블 상태를 점검하고 문제를 조치하십시오.
2. 필요 시 힘 센서를 교체하십시오.
3. 힘 센서를 보정하십시오.",포스 센서,Picker,,,
13064,Z 드라이브의 외부 힘 센서가 보정되지 않았거나 이상이 있을 경우 이 메시지가 활성화됩니다.,외부 힘 센서,"1. 힘 센서 미보정
2. 힘 센서 미연결
3. 힘 센서 이상
4. 케이블 이상","1. 힘 센서의 연결 및 케이블 상태를 점검하고 문제를 조치하십시오.
2. 필요 시 힘 센서를 교체하십시오.
3. 힘 센서를 보정하십시오.",위치 티칭,Robot,,,
13061,외부 힘 센서(채널 1)가 컨트롤러에서 감지되지 않을 경우 이 메시지가 활성화됩니다.,힘 센서 채널 1,"1. 힘 센서 미연결
2. 힘 센서 이상
3. 케이블 이상","1. 힘 센서의 연결 및 케이블 상태를 점검하고 문제를 조치하십시오.
2. 필요 시 힘 센서를 교체하십시오.",포스 센서,Picker,,,
13061,외부 힘 센서(채널 1)가 컨트롤러에서 감지되지 않을 경우 이 메시지가 활성화됩니다.,힘 센서 채널 1,"1. 힘 센서 미연결
2. 힘 센서 이상
3. 케이블 이상","1. 힘 센서의 연결 및 케이블 상태를 점검하고 문제를 조치하십시오.
2. 필요 시 힘 센서를 교체하십시오.",위치 티칭,Robot,,,
13062,승인되지 않은 옵션이 활성화된 경우 이 메시지가 발생합니다.,구성 오류,1. 메인 컨트롤러 구성 설정 오류,1. 해당 IPG 서비스 부서에 문의하십시오.,MCU,LSS Controller,,,
12341,광학 회로의 냉각수 전기 전도도가 기술 데이터 사양 범위를 벗어날 경우 이 메시지가 활성화됩니다. 레이저 칠러는 계속 동작합니다.,광학 회로 냉각수 전기 전도도,상태 메시지,1. DI 카트리지에 의해 냉각수가 탈이온화될 때까지 몇 분간 기다리십시오.,냉각수,LCI Chiller,,,
12343,펌프용 모터 보호 스위치가 과전류로 인해 차단될 경우 이 메시지가 활성화됩니다.,광학 회로 펌프 과전류,상태 메시지,상태 메시지,모터 보호 스위치,LCI Chiller,,,
12346,탱크 히터용 모터 보호 스위치가 과전류로 인해 차단될 경우 이 메시지가 활성화됩니다.,광학 회로 탱크 히터 과전류,상태 메시지,상태 메시지,히터,LCI Chiller,,,
12348,컴프레서용 모터 보호 스위치가 과전류로 인해 차단될 경우 이 메시지가 활성화됩니다.,컴프레서 과전류,상태 메시지,상태 메시지,컴프레서,LCI Chiller,,,
12349,팬용 모터 보호 스위치가 과전류로 인해 차단될 경우 이 메시지가 활성화됩니다.,팬 과전류,상태 메시지,상태 메시지,팬 보호 스위치,LCI Chiller,,,
12350,냉각수 유입 온도가 기술 데이터 사양 범위를 벗어날 경우 이 메시지가 활성화됩니다.,유입 온도 플로우 히터,상태 메시지,상태 메시지,히터,LCI Chiller,,,
12351,냉각수 유입 압력이 기술 데이터 사양 범위를 벗어날 경우 이 메시지가 활성화됩니다.,유입 압력 플로우 히터,상태 메시지,상태 메시지,히터,LCI Chiller,,,
12352,냉각수 유출 온도가 기술 데이터 사양 범위를 벗어날 경우 이 메시지가 활성화됩니다.,유출 온도 플로우 히터,상태 메시지,상태 메시지,히터,LCI Chiller,,,
12353,냉각수 유량이 기술 데이터 사양 범위를 벗어날 경우 이 메시지가 활성화됩니다.,냉각수 유량 플로우 히터,상태 메시지,상태 메시지,히터,LCI Chiller,,,
12354,레이저 칠러의 레이저 회로에서 냉각수 온도가 기술 데이터 사양 범위를 벗어날 경우 이 메시지가 활성화됩니다. 레이저 칠러는 계속 동작합니다.,레이저 회로 냉각수 온도,"1. 레이저 칠러 또는 냉각 대상 장치의 밸브가 닫혀 있거나 완전히 열리지 않음
2. 스트레이너 오염","1. 냉각수가 설정 온도까지 예열될 때까지 기다리십시오.
2. 레이저 칠러 및 냉각 대상 장치의 모든 밸브가 열려 있는지 확인하십시오.
3. 레이저 칠러의 다른 알람 메시지가 있는지 확인하십시오.
4. 스트레이너의 오염 상태를 점검하고 필요 시 청소하십시오.",냉각 호스/스트레이너,LSS Controller,,,
12354,레이저 칠러의 레이저 회로에서 냉각수 온도가 기술 데이터 사양 범위를 벗어날 경우 이 메시지가 활성화됩니다. 레이저 칠러는 계속 동작합니다.,레이저 회로 냉각수 온도,"1. 레이저 칠러 또는 냉각 대상 장치의 밸브가 닫혀 있거나 완전히 열리지 않음
2. 스트레이너 오염","1. 냉각수가 설정 온도까지 예열될 때까지 기다리십시오.
2. 레이저 칠러 및 냉각 대상 장치의 모든 밸브가 열려 있는지 확인하십시오.
3. 레이저 칠러의 다른 알람 메시지가 있는지 확인하십시오.
4. 스트레이너의 오염 상태를 점검하고 필요 시 청소하십시오.",냉각 호스/냉각수 밸브/히터,LCI Chiller,,,
12355,레이저 칠러의 레이저 회로에서 냉각수 압력이 기술 데이터 사양 범위를 벗어날 경우 이 메시지가 활성화됩니다.,레이저 회로 냉각수 압력,"1. 레이저 칠러 또는 냉각 대상 장치의 밸브가 닫혀 있거나 완전히 열리지 않음
2. 스트레이너 오염","1. 레이저 칠러 및 냉각 대상 장치의 모든 밸브가 열려 있는지 확인하십시오.
2. 스트레이너의 오염 상태를 점검하고 필요 시 청소하십시오.
3. 레이저 칠러의 다른 알람 메시지가 있는지 확인하십시오.
4. 문제가 해결되지 않을 경우 해당 IPG 서비스 부서에 문의하십시오.",냉각 호스/스트레이너,LSS Controller,,,
12355,레이저 칠러의 레이저 회로에서 냉각수 압력이 기술 데이터 사양 범위를 벗어날 경우 이 메시지가 활성화됩니다.,레이저 회로 냉각수 압력,"1. 레이저 칠러 또는 냉각 대상 장치의 밸브가 닫혀 있거나 완전히 열리지 않음
2. 스트레이너 오염","1. 레이저 칠러 및 냉각 대상 장치의 모든 밸브가 열려 있는지 확인하십시오.
2. 스트레이너의 오염 상태를 점검하고 필요 시 청소하십시오.
3. 레이저 칠러의 다른 알람 메시지가 있는지 확인하십시오.
4. 문제가 해결되지 않을 경우 해당 IPG 서비스 부서에 문의하십시오.",냉각 호스/냉각수 밸브,LCI Chiller,,,
12366,온도 Sensor에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,광학 회로 온도 Sensor,상태 메시지,상태 메시지,온도 센서,LCI Chiller,,,
12371,압력 Sensor에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,냉매 저압 스위치,상태 메시지,상태 메시지,압력 센서,LCI Chiller,,,
12372,압력 Sensor에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,냉매 고압 Sensor,상태 메시지,상태 메시지,압력 센서,LCI Chiller,,,
12373,압력 Sensor에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,광학 회로 압력 Sensor,상태 메시지,상태 메시지,압력 센서,LCI Chiller,,,
12377,전도도 Sensor에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,전도도 Sensor,상태 메시지,상태 메시지,전도도 센서,LCI Chiller,,,
12383,컴프레서의 전원 상이 잘못 연결될 경우 이 메시지가 활성화됩니다. 레이저 칠러는 자동으로 정지됩니다.,컴프레서 상전 이상,1. 전원 상 연결 오류,1. 컴프레서 전원 상 연결 상태를 점검하고 필요 시 올바르게 결선하십시오.,공급 전원,LSS Controller,,,
12387,온도 Sensor에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,레이저 회로 온도 Sensor,"1. Sensor 접촉 불량
2. Sensor 이상",1. 문제 해결 후 알람을 리셋하려면 LaserNet의Control탭에서Reset버튼을 누르거나 레이저 칠러 전기 캐비닛의 RESET 버튼을 누르십시오.,온도 센서,LCI Chiller,,,
12388,온도 Sensor #2에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,레이저 회로 온도 Sensor #2,"1. Sensor 접촉 불량
2. Sensor 이상",1. 문제 해결 후 알람을 리셋하려면 LaserNet의Control탭에서Reset버튼을 누르거나 레이저 칠러 전기 캐비닛의 RESET 버튼을 누르십시오.,온도 센서,LCI Chiller,,,
12389,레이저 회로에 사용된 두 개의 온도 Sensor 측정값 차이가 3°C를 초과할 경우 이 메시지가 활성화됩니다. 이는 Sensor 중 하나에 이상이 있음을 의미할 수 있습니다.,레이저 회로 온도 편차,상태 메시지,"1. 센서 오류 여부를 확인하십시오.
2. 두 개의 온도 Sensor 단자의 접촉 상태를 점검하십시오.
3. 접촉 불량이 없을 경우 Sensor 이상으로 판단되며, 해당 IPG 서비스 부서에 문의하십시오.",온도 센서,LCI Chiller,,,
12390,압력 Sensor에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,레이저 회로 압력 Sensor,"1. Sensor 전압 공급 불량
2. Sensor 접촉 불량
3. Sensor 이상",1. 문제 해결 후 알람을 리셋하려면 LaserNet의Control탭에서Reset버튼을 누르거나 레이저 칠러 전기 캐비닛의 RESET 버튼을 누르십시오.,압력 센서,LCI Chiller,,,
12391,온도 Sensor에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,유입 온도 Sensor 플로우 히터,"1. Sensor 접촉 불량
2. Sensor 이상",1. 문제 해결 후 알람을 리셋하려면 LaserNet의Control탭에서Reset버튼을 누르거나 레이저 칠러 전기 캐비닛의 RESET 버튼을 누르십시오.,온도 센서,LCI Chiller,,,
12392,온도 Sensor에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,유출 온도 Sensor 플로우 히터,"1. Sensor 접촉 불량
2. Sensor 이상",1. 문제 해결 후 알람을 리셋하려면 LaserNet의Control탭에서Reset버튼을 누르거나 레이저 칠러 전기 캐비닛의 RESET 버튼을 누르십시오.,온도 센서,LCI Chiller,,,
12393,압력 Sensor에서 이상이 발생할 경우 이 메시지가 활성화됩니다.,유입 압력 Sensor 플로우 히터,"1. Sensor 전원 공급 불량
2. Sensor 접촉 불량
3. Sensor 이상",1. 문제 해결 후 알람을 리셋하려면 LaserNet의Control탭에서Reset버튼을 누르거나 레이저 칠러 전기 캐비닛의 RESET 버튼을 누르십시오.,압력 센서,LCI Chiller,,,
12208,용접 툴의 냉각수 유량이 알람 임계값을 초과할 경우 이 메시지가 발생합니다.,용접 도구 냉각수 유량,"1. 호스 패키지가 LSS 컨트롤러 또는 용접 툴에 연결되지 않음
2. 내장 레이저 칠러 제어 OFF
3. LSS 컨트롤러와 용접 툴 사이 물 호스 꺾임
4. 용접 툴 냉각 회로 내 수 필터 오염
5. LSS 컨트롤러 또는 용접 툴 내부/사이 배관 막힘
6. 유량 알람 허용값 설정 과다
7. 내장 레이저 칠러 일반 이상
8. 메인 전원 상 연결 오류
9. 워터 펌프 모터 릴레이 트립
10. 유량 모니터 불량 또는 미연결","1. 호스 패키지를 LSS 컨트롤러 및/또는 용접 툴에 연결하십시오.
2. 내장 레이저 칠러 제어를 ON 하십시오.
3. 호스 패키지 설치 상태를 점검하십시오.
4. 용접 툴 냉각 회로의 필터를 청소 또는 교체하십시오.
5. 호스, 용접 툴 또는 LSS 컨트롤러 내 막힘을 제거하십시오.
6. 냉각수 유량 허용 범위를 설정하십시오 (최소 0.5 l/min, 최대 1 l/min).
7. 내장 레이저 칠러의 이상 여부를 점검하고 조치하십시오.
8. 메인 전원 연결 상태를 점검하고 오류를 수정하십시오.
9. 워터 펌프 이상을 해소하고 모터 릴레이를 리셋하십시오.
10. 용접 툴의 유량 모니터를 점검하고 필요 시 교체하십시오.",냉각 호스/냉각수 밸브/스트레이너/공급 전원/유량 센서,LSS Controller,,,
12208,용접 툴의 냉각수 유량이 알람 임계값을 초과할 경우 이 메시지가 발생합니다.,용접 도구 냉각수 유량,"1. 호스 패키지가 LSS 컨트롤러 또는 용접 툴에 연결되지 않음
2. 내장 레이저 칠러 제어 OFF
3. LSS 컨트롤러와 용접 툴 사이 물 호스 꺾임
4. 용접 툴 냉각 회로 내 수 필터 오염
5. LSS 컨트롤러 또는 용접 툴 내부/사이 배관 막힘
6. 유량 알람 허용값 설정 과다
7. 내장 레이저 칠러 일반 이상
8. 메인 전원 상 연결 오류
9. 워터 펌프 모터 릴레이 트립
10. 유량 모니터 불량 또는 미연결","1. 호스 패키지를 LSS 컨트롤러 및/또는 용접 툴에 연결하십시오.
2. 내장 레이저 칠러 제어를 ON 하십시오.
3. 호스 패키지 설치 상태를 점검하십시오.
4. 용접 툴 냉각 회로의 필터를 청소 또는 교체하십시오.
5. 호스, 용접 툴 또는 LSS 컨트롤러 내 막힘을 제거하십시오.
6. 냉각수 유량 허용 범위를 설정하십시오 (최소 0.5 l/min, 최대 1 l/min).
7. 내장 레이저 칠러의 이상 여부를 점검하고 조치하십시오.
8. 메인 전원 연결 상태를 점검하고 오류를 수정하십시오.
9. 워터 펌프 이상을 해소하고 모터 릴레이를 리셋하십시오.
10. 용접 툴의 유량 모니터를 점검하고 필요 시 교체하십시오.",냉각 호스/냉각수 밸브/펌프,LCI Chiller,,,
12208,용접 툴의 냉각수 유량이 알람 임계값을 초과할 경우 이 메시지가 발생합니다.,용접 도구 냉각수 유량,"1. 호스 패키지가 LSS 컨트롤러 또는 용접 툴에 연결되지 않음
2. 내장 레이저 칠러 제어 OFF
3. LSS 컨트롤러와 용접 툴 사이 물 호스 꺾임
4. 용접 툴 냉각 회로 내 수 필터 오염
5. LSS 컨트롤러 또는 용접 툴 내부/사이 배관 막힘
6. 유량 알람 허용값 설정 과다
7. 내장 레이저 칠러 일반 이상
8. 메인 전원 상 연결 오류
9. 워터 펌프 모터 릴레이 트립
10. 유량 모니터 불량 또는 미연결","1. 호스 패키지를 LSS 컨트롤러 및/또는 용접 툴에 연결하십시오.
2. 내장 레이저 칠러 제어를 ON 하십시오.
3. 호스 패키지 설치 상태를 점검하십시오.
4. 용접 툴 냉각 회로의 필터를 청소 또는 교체하십시오.
5. 호스, 용접 툴 또는 LSS 컨트롤러 내 막힘을 제거하십시오.
6. 냉각수 유량 허용 범위를 설정하십시오 (최소 0.5 l/min, 최대 1 l/min).
7. 내장 레이저 칠러의 이상 여부를 점검하고 조치하십시오.
8. 메인 전원 연결 상태를 점검하고 오류를 수정하십시오.
9. 워터 펌프 이상을 해소하고 모터 릴레이를 리셋하십시오.
10. 용접 툴의 유량 모니터를 점검하고 필요 시 교체하십시오.",냉각 호스,Picker,,,
12249,살균제 처리 및/또는 냉각수 교체가 필요한 경우 이 메시지가 활성화됩니다.,냉각수 관리 필요,"1. 레이저 칠러의 살균제 처리 주기 잔여일이 0으로 설정됨
2. 냉각수 교체 주기 잔여일이 0으로 설정됨","1. 내장 레이저 칠러의 물 탱크 내 냉각수를 교체하십시오.
2. 내장 레이저 칠러의 물 탱크에 살균제(Biocide)를 주입하십시오.
3. 잔여일 카운터를 리셋하십시오.",냉각수,LCI Chiller,,,
13065,용접 후 공정 제어 분석이 설정된 시간 내에 완료되지 않을 경우 이 메시지가 활성화됩니다.,공정 제어 분석 미완료,"1. 네트워크 스위치 또는 공정 제어 컴퓨터 전원 공급 문제
2. 공정 제어 컴퓨터와 메인 인터페이스 간 통신 연결 없음
3. 네트워크 스위치 또는 공정 제어 컴퓨터 이상","1. 네트워크 스위치 및 공정 제어 컴퓨터의 전원 공급 상태를 점검하십시오.
2. LSS 컨트롤러 내부의 공정 제어 컴퓨터 배선을 점검하십시오.
3. 필요 시 네트워크 스위치 또는 공정 제어 컴퓨터를 교체하십시오.
4. 문제가 지속될 경우 해당 IPG 서비스 부서에 문의하십시오.",공정 제어,LSS Controller,,,
11223,컴바이너 모듈의 동작 온도가 경고 한계값인 38°C에 도달하면 이 메시지가 활성화됩니다.,컴바이너 과열,"1. 컴바이너 모듈의 냉각수 유량이 부족함
2. 냉각수 온도가 너무 높음","1. 냉각수 회로 내 호스가 꺾이거나 눌린 부분이 없는지 확인하십시오.
2. 컴바이너 냉각 회로의 연결 상태를 점검하십시오.
3. 칠러의 수위 상태를 확인하고 부족할 경우 냉각수를 보충하십시오.
4. 냉각수 회로의 수온을 확인하십시오.
5. 문제가 지속될 경우 해당 IPG 서비스 부서에 문의하십시오.",냉각 호스/냉각수 밸브/스트레이너,LSS Controller,,,
11223,컴바이너 모듈의 동작 온도가 경고 한계값인 38°C에 도달하면 이 메시지가 활성화됩니다.,컴바이너 과열,"1. 컴바이너 모듈의 냉각수 유량이 부족함
2. 냉각수 온도가 너무 높음","1. 냉각수 회로 내 호스가 꺾이거나 눌린 부분이 없는지 확인하십시오.
2. 컴바이너 냉각 회로의 연결 상태를 점검하십시오.
3. 칠러의 수위 상태를 확인하고 부족할 경우 냉각수를 보충하십시오.
4. 냉각수 회로의 수온을 확인하십시오.
5. 문제가 지속될 경우 해당 IPG 서비스 부서에 문의하십시오.",냉각 호스/냉각수 밸브/펌프,LCI Chiller,,,
12256,컴바이너 모듈의 동작 온도가 알람 한계값인 40°C에 도달하면 이 메시지가 활성화됩니다.,컴바이너 과열,"1. 컴바이너 모듈의 냉각수 유량이 부족함
2. 냉각수 온도가 너무 높음","1. 냉각수 회로 내 호스가 꺾이거나 눌린 부분이 없는지 확인하십시오.
2. 컴바이너 냉각 회로의 연결 상태를 점검하십시오.
3. 칠러의 수위 상태를 확인하고 부족할 경우 냉각수를 보충하십시오.
4. 냉각수 회로의 수온을 확인하십시오.
5. 문제가 지속될 경우 해당 IPG 서비스 부서에 문의하십시오.",냉각 호스/냉각수 밸브/스트레이너,LSS Controller,,,
12256,컴바이너 모듈의 동작 온도가 알람 한계값인 40°C에 도달하면 이 메시지가 활성화됩니다.,컴바이너 과열,"1. 컴바이너 모듈의 냉각수 유량이 부족함
2. 냉각수 온도가 너무 높음","1. 냉각수 회로 내 호스가 꺾이거나 눌린 부분이 없는지 확인하십시오.
2. 컴바이너 냉각 회로의 연결 상태를 점검하십시오.
3. 칠러의 수위 상태를 확인하고 부족할 경우 냉각수를 보충하십시오.
4. 냉각수 회로의 수온을 확인하십시오.
5. 문제가 지속될 경우 해당 IPG 서비스 부서에 문의하십시오.",냉각 호스/냉각수 밸브/펌프,LCI Chiller,,,
11224,레이저 발진 허가(Enable) 상태임에도 불구하고 하나의 레이저 모듈에서 발진이 감지되지 않을 경우 이 메시지가 활성화됩니다.,레이저 모듈 발진 없음,1. 레이저 모듈 내부 이상,1. 해당 IPG 서비스 부서에 문의하십시오.,레이저 모듈,LSS Controller,,,
12257,레이저 발진 허가(Enable) 상태임에도 불구하고 하나의 레이저 모듈에서 발진이 감지되지 않을 경우 이 메시지가 활성화됩니다.,레이저 모듈 발진 없음,1. 레이저 모듈 내부 이상,1. 해당 IPG 서비스 부서에 문의하십시오.,레이저 모듈,LSS Controller,,,
12005,하부 프레셔 피스 홀더의 온도 스위치가 동작할 경우 이 메시지가 활성화됩니다. 하부 프레셔 피스 홀더의 온도 스위치 사용 여부는 옵션 사양에 따라 달라집니다.,하부 프레셔 피스 온도 스위치 트립,"1. 하부 프레셔 피스 홀더의 온도가 임계값을 초과함
2. 용접 툴 내부 IG420 제어 보드의 점퍼 J7 ""TSWITCH""가 올바르게 장착되지 않음 (온도 스위치 미설치 구성에서 해당)","1. 하부 프레셔 피스 냉각 상태와 워터 호스 꺾임 여부를 점검하고 필요 시 문제를 조치하십시오.
2. 설정 파라미터를 점검하고 필요 시 적절한 값으로 설정하십시오.
3. 용접 툴 커버의 육각렌치(4mm) 볼트를 풀어 커버를 제거한 후 IG420 제어 보드의 점퍼 J7을 장착하고 커버를 재조립하십시오.",프레셔 피스,Picker,,,
13033,하부 프레셔 피스 홀더의 온도 스위치가 동작할 경우 이 메시지가 활성화됩니다. 하부 프레셔 피스 홀더의 온도 스위치 사용 여부는 옵션 사양에 따라 달라집니다.,하부 프레셔 피스 온도 스위치,"1. 하부 프레셔 피스 홀더의 온도가 임계값을 초과함
2. 용접 툴 내부 IG420 제어 보드의 점퍼 J7 ""TSWITCH""가 올바르게 장착되지 않음 (온도 스위치 미설치 구성에서 해당)","1. 하부 프레셔 피스 냉각 상태와 워터 호스 꺾임 여부를 점검하고 필요 시 문제를 조치하십시오.
2. 설정 파라미터를 점검하고 필요 시 적절한 값으로 설정하십시오.
3. 용접 툴 커버의 육각렌치(4mm)를 사용하여 볼트를 풀고 커버를 제거한 후 IG420 제어 보드의 점퍼 J7을 장착하고 커버를 재조립하십시오.",프레셔 피스,Picker,,,
12254,레이저 모듈 중 하나에 전압이 공급되지 않을 경우 이 메시지가 활성화됩니다.,레이저 모듈 전원 공급 이상,"1. 차단기 트립
2. 케이블 이상 또는 미연결
3. 전원 공급 고장","1. LSS 컨트롤러 내부의 FM1~FM4 차단기를 점검하십시오.
2. 레이저 모듈의 메인 전원 연결 상태를 점검하십시오.
3. 문제가 지속될 경우 해당 IPG 서비스 부서에 문의하십시오.",레이저 모듈/파워 서플라이,LSS Controller,,,
12226,LSS 컨트롤러 기동 시 파이버 단선 감시 기능의 기능 점검이 실패할 경우 이 메시지가 활성화됩니다.,피딩 파이버 진단,"1. LSS 컨트롤러 기동 시 하나 이상의 안전 회로가 열려 있음
2. 피딩 파이버 손상","1. 모든 안전 회로를 닫은 후 LSS 컨트롤러를 재시작하십시오.
2. 피딩 파이버의 손상 여부를 점검하고 필요 시 IPG 서비스에 의뢰하여 교체하십시오.",세이프티/피딩 파이버,LSS Controller,,,
11610,학습 용접 최대 횟수를 초과할 경우 이 메시지가 활성화됩니다.,학습 용접 최대 횟수 도달,1. Learning Panel의 최대 용접 횟수(20회)에 도달하여 이후 용접 데이터가 Learning Panel에 저장되지 않음,1. Learning Panel에서 불필요한 용접 데이터를 삭제하십시오.,공정 모니터링,LSS Controller,,,
11019,용접 툴의 커버가 열려 있을 경우 이 메시지가 활성화됩니다.,용접 툴 커버,"1. 용접 툴 커버가 열려 있거나 제대로 닫히지 않음
2. 센서 이상","1. 커버를 닫으십시오.
2. 센서를 교체하십시오.",커버 센서/프레셔 피스/PILZ 세이프티 모듈,Picker,,,
